idx,Output,Hypothesis,Entropy,Errors,Bridging score,3,2,1
955,A balance is used for determining the mass of sand.,Determining the mass of the sand requires using a balance to measure the mass of the sand.,0.9979382668,0,0.98,,,N?
956,Light is a nonliving thing.,Water and rock and sunlight are nonliving things.,0.005004715956,0,0.00,,,
957,Comet orbits around the earth are in an elliptical orbit once per 1000 years.,Comets are the kind of celestial object that has a highly elliptical orbit and has a period of over 1000 years.,0.1281879067,0,0.72,,,
958,Healing requires rest by eating / taking in food.,Energy for healing comes from food.,0.3782783187,0,0.84,,,
959,A student can observe the milky way galaxy by studying it.,The student observes the milky way galaxy at night.,0.002936646778,0,0.00,,,
960,A human is a consumer in the food chain process.,In the food chain process a human has the role of consumer.,0.04514834646,0,1.00,,,
961,Infection can cause the throat to swell.,The swelling of throat tissues is a kind of condition that can result from infection.,0.0411859692,0,0.99,,,
962,Ice and hail are both solid.,Hail is water in solid ice.,0.01822616868,0,0.12,,,
963,Hail and ice are both solids.,Hail is water in solid ice.,0.009166644912,0,0.30,,,
964,The grand canyon used to be covered by water in the past.,The grand canyon used to be covered by oceans in the past.,0.005899392145,0,0.60,,,
965,Sugar and water combined together will form a mixture.,Sugar water is a mixture.,0.09649902671,0,0.97,,,
966,Water will cause ice to break apart and expand in openings.,The ice formed by water freezing causes rocks to crack by expanding in openings.,0.02101012117,0,0.02,,,
967,Alloys are made of metal.,Brass is a kind of alloy.,0.01154717472,0,0.01,,,
968,A dissecting kit and an instrument can be used to study amphibian anatomy.,A dissecting kit is a kind of instrument that can be used to study amphibian anatomy.,0.1655485633,0,0.99,,,
969,An atom is made of a nucleus surrounded by electrons.,An atom is made of a core of protons and neutrons surrounded by electrons.,0.004713797522,0,0.01,,,
970,The candle left out in the open is on fire.,The candle left out in the open stay burning the longest.,0.007542568112,0,0.00,,,
971,Growing has a positive impact on the size of the leaves of a plant.,Slow leaf growth has a negative impact on a plant's survival.,0.002279771699,0,0.00,,,
972,"If rheumatoid arthritis is caused by something else, then that something else will happen first before that something.",The immune system becomes disordered first before rheumatoid arthritis occurs.,0.002335755958,0,0.00,,,
973,Most negatively-charged particles in an atom orbit the nucleus of an atom that has positive charge.,"The smallest, negatively-charged particles in the atom orbit the nucleus of the atom.",0.009804762471,0,0.00,,,
974,"As heat is transferred from water to the egg, the temperature of the egg will decrease.",The water will increase in temperature and the egg will decrease in temperature.,0.8621100333,0,0.09,,,N
975,A sedimentary deposit is made of organic material.,A sedimentary deposit formed from organic material includes high amounts of carbon.,0.002574771865,0,0.00,,,
976,The new moon is when the dark half of the moon faces the sun.,A solar eclipse could only happen during the new moon.,0.004636808136,0,0.00,,,
977,Notebook paper can be recycled many times.,Notebook paper can be recycled many times.,0.1215032168,0,0.99,,,
978,If heat absorbed from a pot cools the pot.,"If a pot become hot, then the handle of the pot will become hot.",0.004545523912,0,0.00,,,
979,A prism can split light into different colors.,A prism refracts light and splits light into lights of different color.,0.1258035603,0,0.68,,,
980,A hand dryer converts heat energy to electricity.,A hand dryer converts electrical energy into heat energy.,0.9757006181,0,0.97,,,N
981,Gravity pulls the ball towards the planet.,Gravity is the force that pulls the ball towards the planet.,0.9993897159,0,0.96,,,E?
982,A prokaryotic cell lacks a nucleus.,A nucleus cannot be found in prokaryotic cells.,0.7818733483,0,0.98,,,E
983,A flashlight converts electrical energy into light energy and heat energy.,A lamp converts electrical energy to light and heat energy.,0.2406170145,0,0.03,,,
984,Mountain area is the surface of the earth.,Both the surface of the moon and the surface of the earth contain mountains.,0.01698362784,0,0.03,,,
985,Energy transformation requires geothermal energy to produce renewable electric energy.,Geothermal energy has the potential to produce renewable electric energy.,0.7412443259,0,0.97,,,
986,More burning causes the fire to be hotter.,A jack pine tree will disperse seeds after a wildfire.,0.002881389128,0,0.09,,,
987,The surface of the moon and the surface of earth contain mountains.,Both the surface of the moon and the surface of the earth contain mountains.,0.0550036611,0,1.00,,,
988,The sun will have the largest temperature and the largest size among the stars in our galaxy.,The sun is average in size and average in temperature in our galaxy.,0.645130683,0,0.00,,,
989,If sunlight transfers energy to something else then that something else absorbs that energy.,Chlorophyll is used for absorbing light energy by plants.,0.004225028898,0,0.01,,,
990,A plant cell is a kind of organism.,That organism is a part of the biological kingdom plantae.,0.004628903082,0,0.15,,,
991,Pulling is a kind of muscular movement used by animals to move.,The muscular system pulls bones to move the bones.,0.08064522815,0,0.11,,,
992,A meter stick is used for measuring the height of a door.,A meter stick can be used to measure the height of the door.,0.08285733615,0,1.00,,,
993,The amount of water in some environments will increase and a flood will occur.,A flood may cause the population of salamander to increase in an environment.,0.002928135791,0,0.00,,,
994,The heart pumping blood to the rest of the body is used to work together.,"The heart, blood vessels, kidneys, and bladder working together makes them an organ system.",0.007806685777,0,0.01,,,
995,Hail and water in ice form are both solids.,Hail is water in solid ice.,0.01231881827,0,0.91,,,
996,A sedimentary deposit contains high amounts of organic compounds.,A sedimentary deposit formed from organic material includes high amounts of carbon.,0.005513557663,0,0.00,,,
997,Rocks and ice cubes are solids.,"Ice, a rock, and a piece of aluminum are all solids.",0.00525068365,0,0.01,,,
998,A robin is a predator to cricket.,The robin is the predator and the cricket is the prey.,0.5340737463,0,0.89,,,
999,An area receiving rain is an area where water rapidly moves rocks downhill after a rain storm on mountains.,A landslide after a rainstorm can move rocks downhill from the mountain.,0.01082910284,0,0.02,,,
1000,Structural geologists can use the formation of something to study the history of rocks on earth.,Structural geologists and paleontologists both study the history and processes of earth.,0.002858280006,0,0.00,,,
1001,Sensory organs are part of body that carries electrical signals to the eyes and the brain.,Nerves carry messages from the eyes to the brain.,0.009310328852,0,0.95,,,
1002,Sedimentary rocks are the structure that are formed by deposited materials weathering together.,Sedimentary rocks are a kind of structure that is formed by materials being deposited then buried then cemented together.,0.007644599917,0,0.08,,,
1003,"Copper is a conductor. "" """,Copper is a material that is an electrical conductor.,0.005478090733,0,0.28,,,
1004,A dissecting kit and an instrument can be used to examine amphibian anatomy.,A dissecting kit is a kind of instrument that can be used to study amphibian anatomy.,0.1518497944,0,0.99,,,
1005,Humans changing a meadow causes animal populations to decrease in that meadow.,Humans / farmers planting fruit trees in a meadow causes rabbit populations to decrease in that meadow.,0.001919060785,0,0.00,,,
1006,Grease can decrease the friction of a gear's surfaces.,Grease is used to decrease the friction on the wheels and gears moving on other surfaces.,0.02384182047,0,0.11,,,
1007,Wings and feathers are used by birds to move through air.,An example of an adaptation for flight in birds is feathers / wings / hollow bones.,0.008549726664,0,0.03,,,
1008,Alcohol will increase in height in a tube.,The height of the alcohol liquid changes because alcohol is heated.,0.01333533123,0,0.00,,,
1009,Eating / taking in food is used to heal.,Energy for healing comes from food.,0.4875398334,0,0.47,,,
1010,A lamp converts electrical energy into light and heat energy.,A lamp converts electrical energy to light and heat energy.,0.05177384999,0,1.00,,,
1011,Healing requires rest / nutrients from food and energy.,Energy for healing comes from food.,0.07496153462,0,0.96,,,
1012,An ice cube and a rock are solids.,"Ice, a rock, and a piece of aluminum are all solids.",0.00363060431,0,0.00,,,
1013,The candle will burn longer if it is lit and left out in the open.,The candle left out in the open stay burning the longest.,0.4568111631,0,0.50,,,
